CYCLE,CMTE_ID,AMNDT_IND,REPORT_TYPE,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TYPE,ENTITY_TYPE,NAME,CITY,STATE,ZIP,EMPLOYER,OCCUPATION,TRANSACTION_DATE,TRANSACTION_AMOUNT,OTHER_ID,TRANSACTION_ID,FILE_NUM,MEMO_CODE,MEMO_TEXT,SUB_ID
2002,C00304949,N,YE,G,23990077559.0,24K,,Mark Kennedy for Congress,Buffalo,MN,55313.0,,,10292002.0,500,C00384032,,70825.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012187524
2002,C00311852,N,Q3,G,22992147866.0,24K,,Mark Kennedy - 02,Buffalo,MN,55313.0,,,9102002.0,1000,C00364547,,54513.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010734947
2002,C00311852,A,30G,G,22993041190.0,24K,,Mark Kennedy - 02,Buffalo,MN,55313.0,,,10172002.0,1000,C00364547,,69208.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010842246
2002,C00126961,A,30G,G,22992829578.0,24K,,Kennedy for Congress,Buffalo,MN,55313.0,,,10192002.0,1000,C00347203,,66783.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012618113
2002,C00261958,N,Q3,G,22992057919.0,24K,,Congressman Mark Kennedy,Buffalo,MN,55313.0,,,9182002.0,1000,C00347203,,53630.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011641754
2002,C00355461,A,Q3,P,22992065689.0,24K,,Mark Kennedy 02,Watertown,MN,55388.0,,,9092002.0,1000,C00364547,,53762.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012006687
2002,C00350520,A,Q2,P,22991350381.0,24K,,MARK KENNEDY,BUFFALO,MN,55313.0,,,6272002.0,1000,C00364547,,43012.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012438624
2002,C00198309,N,Q3,G,22992560358.0,24K,,Mark Kennedy for Congress  (MN/H06,Saint Paul,MN,55113.0,,,9282002.0,1000,C00364547,,63952.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010440849
2002,C00351288,N,12G,G,22992428583.0,24K,,"Kennedy, Mark",Buffalo,MN,55313.0,,,10102002.0,1000,C00364547,,59398.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012316727
2002,C00320077,A,Q3,G,22992048153.0,24K,,Kennedy For Congress,Buffalo,MN,55313.0,,,9302002.0,500,C00347203,,53439.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012494868
2002,C00090357,A,Q1,P,22990710499.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313.0,,,3282002.0,1000,C00364547,,33363.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012411525
2002,C00028316,A,Q3,G,22020723137.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313,,,9262002.0,1000,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010223665
2002,C00269340,A,30G,G,22992992314.0,24K,,Kennedy for Congress,Buffalo,MN,55313,,,10182002.0,1000,C00347203,,68416.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110009839368
2002,C00349431,A,Q3,G,22992117232.0,24K,,Mark Kennedy,Buffalo,MN,55313,,,9092002.0,1000,C00364547,,54242.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010698405
2002,C00270249,A,12G,G,22992418122.0,24K,,Mark Kennedy '02,Buffalo,MN,55313,,,10132002.0,1000,C00364547,,59122.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012605188
2002,C00090357,A,12P,G,22992406534.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313,,,10162002.0,1000,C00364547,,58872.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012476077
2002,C00004275,N,M3,P,22990531112.0,24K,,Kennedy for Congress,Watertown,MN,55388,,,2272002.0,1000,C00347203,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011663778
2002,C00311043,A,30G,P,22992870402.0,24K,,"Kennedy, Mark",Watertown,MN,55388,,,11012002.0,1000,C00364547,,67074.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010568027
2002,C00346114,A,Q3,G,22992151341.0,24K,,"Kennedy, Mark Raymond",Watertown,MN,55388,,,9172002.0,1000,C00364547,,54554.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011254365
2002,C00312090,A,30G,G,22992776226.0,24K,,Mark Kennedy 2002,Buffalo,MN,55313,,,10212002.0,500,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011093364
2002,C00307777,N,Q1,G,22990576348.0,24K,,"KENNEDY, MARK RAYMOND",WATERTOWN,MN,55388,,,3112002.0,5000,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011044670
2002,C00364117,A,Q3,P,22992111148.0,24K,,Mark Kennedy 02,Buffalo,MN,55313,,,9092002.0,1000,C00364547,,54168.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011088923
2002,C00331397,A,30G,G,22992898315.0,24K,,MARK KENNEDY 02,Buffalo,MN,55313,,,10182002.0,1000,C00384032,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010421542
2002,C00266734,A,12G,G,22992478982.0,24K,,Mark Kennedy 02,Buffalo,MN,55313,,,10162002.0,250,C00364547,,60154.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011046381
2002,C00043687,N,M4,P,22990617821.0,24K,,MARK KENNEDY '02,WATERTOWN,MN,55388,,,3252002.0,1000,C00364547,,31726.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010674330
2002,C00002238,N,M4,P,22990617842.0,24K,,Mark Kennedy '02,Watertown,MN,55388,,,3052002.0,500,C00364547,,31728.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012133229
2002,C00062646,N,Q1,P,22990617951.0,24K,,Kennedy for Congress,Watertown,MN,55388,,,3222002.0,500,C00347203,,31731.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012265887
2002,C00033944,N,Q1,G,22037533171.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313,,,1252002.0,500,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012347122
2002,C00274431,N,Q1,P,22990639001.0,24K,,Mark Kennedy '02,Washington,DC,20002,,,2282002.0,1000,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010410681
2002,C00144766,N,M4,G,22990774105.0,24K,,Kennedy For Congress,Watertown,MN,55388,,,3052002.0,5000,C00347203,,34287.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012193346
2002,C00014555,N,Q1,P,22990622861.0,24K,,Mark Kennedy for U.S. Congress,Watertown,MN,55388,,,3272002.0,1000,C00364547,,31874.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010246955
2002,C00053553,N,M4,P,22990775750.0,24K,,Mark Kennedy '02,Watertown,MN,55388,,,3262002.0,1000,C00364547,,34335.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012503269
2002,C00164939,N,Q1,G,22990595425.0,24K,,"KENNEDY, MARK RAYMOND",WATERTOWN,MN,55388,,,3192002.0,1000,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010484683
2002,C00003764,N,M4,P,22990776317.0,24K,,Mark Kennedy '02,Watertown,MN,55388,,,3182002.0,1000,C00364547,,34347.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011193073
2002,C00075341,N,M4,G,22990661158.0,24K,,Mark Kennedy 2002,Watertown,MN,55388,,,3252002.0,500,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011863927
2002,C00305805,N,M4,G,22990783884.0,24K,,Mark Kennedy for Congress,Buffalo,MN,55313,,,3202002.0,5000,C00364547,,34419.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012089717
2002,C00120006,N,Q1,P,22990613109.0,24K,,"Kennedy '02, Mark",Buffalo,MN,55313,,,3262002.0,2000,C00364547,,31595.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010458077
2002,C00093054,N,M4,P,22990745347.0,24K,,Mark Kennedy '02,Watertown,MN,55388,,,3222002.0,5000,C00364547,,33962.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010233145
2002,C00107235,N,M4,P,22990747114.0,24K,,Mark Kennedy '02,Watertown,MN,55388,,,3152002.0,1000,C00364547,,33990.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010606355
2002,C00101105,N,M4,P,22990787110.0,24K,,Kennedy for Congress,Watertown,MN,55388,,,3142002.0,2000,C00347203,,34476.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012424732
2002,C00028787,A,M4,P,22990770887.0,24K,,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388,,,3272002.0,500,C00347203,,34196.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011248787
2002,C00039321,N,M4,P,22990665511.0,24K,,The Honorable  Mark Kennedy,Chaska,MN,55318,,,3272002.0,1000,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110009894398
2002,C00193631,N,M4,P,22990730802.0,24K,,Mark Kennedy '02,Watertown,MN,55388,,,3182002.0,500,C00364547,,33670.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011397621
2002,C00235309,N,M4,P,22990747941.0,24K,,MARK KENNEDY '02,WATERTOWN,MN,55388,,,3012002.0,500,C00364547,,34014.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012283183
2002,C00039131,N,M6,P,22991115617.0,24K,,Mark Kennedy '02,Buffalo,MN,55313,,,5142002.0,1000,C00364547,,39492.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012318030
2002,C00142711,A,M4,G,22990743116.0,24K,,Kennedy for Congress,Watertown,MN,55388,,,3202002.0,500,C00364547,,33912.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012454110
2002,C00003756,N,M6,P,22991052952.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313,,,5202002.0,500,C00364547,,38293.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110009711630
2002,C00009423,N,Q1,G,22990632037.0,24K,,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388,,,3182002.0,1000,C00347203,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010054390
2002,C00166348,N,Q1,G,22990677768.0,24K,,MARK KENNEDY '02,WATERTOWN,MN,55388,,,3262002.0,3500,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010377325
2002,C00257329,N,M4,G,22990731912.0,24K,,Mark Kennedy 2002,Watertown,MN,55388,,,3282002.0,1000,C00364547,,33708.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010868199
2002,C00125641,N,M4,G,22990732719.0,24K,,Mark Kennedy 2002,Watertown,MN,55388,,,3192002.0,1000,C00364547,,33736.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012247667
2002,C00010470,N,M4,P,22990765175.0,24K,,Kennedy For Congress,Watertown,MN,55388,,,3082002.0,500,C00347203,,34069.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012489251
2002,C00148031,N,M4,P,22990765223.0,24K,,Kennedy 2002,Watertown,MN,55388,,,3012002.0,1000,C00364547,,34070.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011629904
2002,C00211318,N,M4,P,22990767439.0,24K,,Mark Kennedy '02,Watertown,MN,55388,,,3082002.0,1000,C00364547,,34110.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010492422
2002,C00117721,N,Q1,P,22990680210.0,24K,,MARK KENNEDY '02,WATERTOWN,MN,55388,,,3292002.0,5000,C00364547,,32938.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010144628
2002,C00067884,N,Q1,P,22990733318.0,24K,,Kennedy For Congress,Watertown,MN,55388,,,2222002.0,1000,C00347203,,33755.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011763812
2002,C00084475,N,M4,G,22990636093.0,24K,,Mark Kennedy 02,Watertown,MN,55388,,,3292002.0,1000,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011066190
2002,C00344648,N,M6,G,22991135885.0,24K,,Mark Kennedy  02,Buffalo,MN,55313,,,5032002.0,5000,C00364547,,39723.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012543037
2002,C00034595,N,Q2,P,22991386281.0,24K,,Mark Kennedy '02,Watertown,MN,55388,,,5062002.0,1000,C00364547,,43420.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010822497
2002,C00064766,N,M5,G,22990968815.0,24K,,Mark Kennedy '02,Watertown,MN,55388,,,4242002.0,1000,C00364547,,36774.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012739349
2002,C00101105,N,M6,G,22991138795.0,24K,,Kennedy for Congress,Watertown,MN,55388.0,,,5292002.0,3000,C00364547,,39781.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012321082
2002,C00193631,N,M7,P,22991266865.0,24K,,Mark Kennedy '02,Watertown,MN,55388.0,,,6282002.0,1000,C00364547,,41905.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011338321
2002,C00018028,N,M7,P,22991329301.0,24K,,Kennedy for Congress,Watertown,MN,55388.0,,,6282002.0,1000,C00347203,,42678.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010534376
2002,C00018028,N,M7,P,22991329300.0,24K,,Kennedy for Congress,Watertown,MN,55388.0,,,6202002.0,1000,C00347203,,42678.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010543595
2002,C00067884,N,Q2,G,22991485346.0,24K,,MARK KENNEDY '02,Watertown,MN,55388.0,,,5162002.0,3500,C00364547,,45002.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011694287
2002,C00067884,N,Q2,P,22991485346.0,24K,,MARK KENNEDY '02,Watertown,MN,55388.0,,,5162002.0,1500,C00364547,,45002.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011687459
2002,C00010421,A,M6,G,22991143225.0,24K,,Kennedy for Congress,Watertown,MN,55388.0,,,5172002.0,5000,C00364547,,39853.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011243742
2002,C00042002,N,M7,P,22991204586.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313.0,,,6142002.0,1000,C00364547,,41052.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012340837
2002,C00002972,N,M6,G,22991109651.0,24K,,Mark Kennedy for Congress Committe,Maple Grove,MN,55369.0,,,5282002.0,1500,C00364547,,39379.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110009943546
2002,C00022343,A,M4,P,22990785685.0,24K,,Mark Kennedy '02,Watertown,MN,55388.0,,,3062002.0,1000,C00364547,,34447.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010003156
2002,C00226712,N,Q2,G,22037642420.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313.0,,,4242002.0,250,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010890997
2002,C00062646,N,Q2,P,22991425182.0,24K,,Kennedy for Congress,Watertown,MN,55388.0,,,5082002.0,3000,C00347203,,43895.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012215121
2002,C00113811,N,Q2,P,22991272157.0,24K,,Mark Kennedy '02,Watertown,MN,55388.0,,,5202002.0,3000,C00364547,,42026.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012757385
2002,C00068692,A,M4,P,22990620975.0,24K,,Friends of Mark Kennedy,Buffalo,MN,55313.0,,,3152002.0,1000,C00364547,,31815.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012483486
2002,C00068692,A,M4,P,22990620986.0,24K,,Friends of Mark Kennedy,Buffalo,MN,55313.0,,,3252002.0,4000,C00364547,,31815.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012312292
2002,C00251447,N,Q2,G,22991249532.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313.0,,,6052002.0,2000,C00364547,,41646.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010420351
2002,C00207308,N,Q2,P,22991248009.0,24K,,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388.0,,,6122002.0,1000,C00347203,,41603.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010514345
2002,C00089136,N,M7,P,22991425703.0,24K,,Mark Kennedy 02,Watertown,MN,55388.0,,,6272002.0,2000,C00364547,,43910.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110009781217
2002,C00109017,N,M7,G,22991431093.0,24K,,Mark Kennedy '02,Buffalo,MN,55313.0,,,6282002.0,1000,C00364547,,44024.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010709806
2002,C00236489,N,M7,G,22991437905.0,24K,,Kennedy For Congress,Watertown,MN,55388.0,,,6112002.0,1000,C00347203,,44163.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010687074
2002,C00002881,N,M7,P,22991464037.0,24K,,Mark Kennedy for Congress,Buffalo,MN,55313.0,,,6192002.0,500,C00364547,,44629.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012749837
2002,C00110338,A,M4,P,22990590907.0,24K,,Mark Kennedy '02,Buffalo,MN,55313.0,,,3212002.0,1500,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012239309
2002,C00244863,N,M7,G,22991275979.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313.0,,,6202002.0,500,C00364547,,42100.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011838985
2002,C00330464,N,M7,P,22991454518.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313.0,,,6252002.0,3000,C00364547,,44566.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010042810
2002,C00101485,N,Q2,P,22991215589.0,24K,,"Kennedy, Mark",St Paul,MN,55117.0,,,4252002.0,2500,C00364547,,41189.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010730824
2002,C00356915,N,M6,P,22991126447.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313.0,,,5092002.0,1000,C00364547,,39589.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011066997
2002,C00010868,A,30G,G,22992812842.0,24K,,Mark Kennedy '02,Watertown,MN,55388.0,,,10312002.0,1000,C00364547,,66446.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010779990
2002,C00227744,A,M4,P,22990776935.0,24K,,Kennedy For Congress,Watertown,MN,55388.0,,,3202002.0,1000,C00347203,,34358.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011762685
2002,C00039214,N,Q2,G,22991226109.0,24K,,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388.0,,,6102002.0,1000,C00347203,,41246.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010253860
2002,C00141218,N,M8,P,22991521531.0,24K,,MARK KENNEDY '02,BUFFALO,MN,55313.0,,,7242002.0,3000,C00364547,,45798.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010488551
2002,C00024869,A,M4,P,22990776183.0,24K,,Mark Kennedy '02,Buffalo,MN,55313.0,,,3192002.0,1000,C00364547,,34341.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011201107
2002,C00032698,N,M7,P,22991192943.0,24K,,Kennedy For Congress,Watertown,MN,55388.0,,,6032002.0,1000,C00347203,,40845.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011100671
2002,C00066472,N,M7,P,22991445977.0,24K,,Mark Kennedy '02,Watertown,MN,55388.0,,,6052002.0,500,C00364547,,44371.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011003374
2002,C00090415,N,M7,P,22991446147.0,24K,,Mark Kennedy 02,Buffalo,MN,55313.0,,,6282002.0,500,C00364547,,44375.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011059909
2002,C00364174,N,M7,P,22991446260.0,24K,,Kennedy for Congress,Watertown,MN,55388.0,,,6262002.0,1000,C00347203,,44382.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011653432
2002,C00199703,N,M6,P,22991097824.0,24K,,Mark Kennedy '02,Buffalo,MN,55313.0,,,5202002.0,500,C00364547,,39183.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010965199
2002,C00010470,N,M7,P,22991435132.0,24K,,Kennedy For Congress,Watertown,MN,55388.0,,,6202002.0,500,C00347203,,44091.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012466394
2002,C00148031,N,M7,P,22991435223.0,24K,,Kennedy 2002,Watertown,MN,55388.0,,,6122002.0,1000,C00364547,,44096.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011737441
2002,C00103937,N,M7,P,22991446351.0,24K,,MARK KENNEDY '02,Buffalo,MN,20002.0,,,6192002.0,1000,C00364547,,44387.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012312255
2002,C00227546,N,M7,P,22991446685.0,24K,,Mark Kennedy '02,Buffalo,MN,55313.0,,,6122002.0,500,C00364547,,44391.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012547304
2002,C00173153,N,Q2,P,22991324213.0,24K,,Kennedy For Congress,Watertown,MN,55388.0,,,6172002.0,500,C00347203,,42582.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010622456
2002,C00344127,N,M6,P,22991065930.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313.0,,,5082002.0,500,C00364547,,38513.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110009855596
2002,C00100107,N,M6,G,22991103712.0,24K,,Mark Kennedy '02,Watertown,MN,55388.0,,,5282002.0,1000,C00364547,,39258.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010390598
2002,C00098061,N,Q2,G,22991264461.0,24K,,MARK KENNEDY '02,BUFFALO,MN,55313.0,,,5222002.0,2500,C00364547,,41833.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110009788851
2002,C00082917,A,M7,G,22991451006.0,24Z,,Associated General Contractors,Alexandria,VA,22314.0,,,6122002.0,75,C00364547,,44463.0,,IN-KIND CONTRIB MADE TO REG. FILER,3062020110012515575
2002,C00082917,A,M7,G,22991451035.0,24Z,,Associated General Contractors,Alexandria,VA,22314.0,,,6262002.0,75,C00364547,,44463.0,,IN-KIND CONTRIB MADE TO REG. FILER,3062020110012537104
2002,C00082917,A,M7,P,22991451022.0,24K,,Mark Kennedy '02,Buffalo,MN,55313.0,,,6192002.0,1000,C00364547,,44463.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012509577
2002,C00082917,A,M7,G,22991451034.0,24Z,,Associated General Contractors,Alexandria,VA,22314.0,,,6202002.0,75,C00364547,,44463.0,,IN-KIND CONTRIB MADE TO REG. FILER,3062020110012525904
2002,C00106146,A,M6,P,22991068450.0,24K,,Kennedy For Congress,Watertown,MN,55388.0,,,5202002.0,500,C00347203,,38597.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110009901768
2002,C00082917,A,M4,P,22990774648.0,24K,,Mark Kennedy '02,Buffalo,MN,55313.0,,,3272002.0,1000,C00364547,,34309.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012559771
2002,C00350744,A,12G,G,22992434021.0,24K,,Mark Kennedy 2002,Buffalo,MN,55313.0,,,10112002.0,1000,C00364547,,59560.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011520927
2002,C00350744,A,12G,G,22992434021.0,24K,,Mark Kennedy 2002,Buffalo,MN,55313.0,,,10112002.0,1000,C00364547,,59560.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011526843
2002,C00039131,N,M9,G,22991875540.0,24K,,Mark Kennedy '02,Buffalo,MN,55313.0,,,8292002.0,1000,C00364547,,51045.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012469423
2002,C00001388,N,M9,P,22991875589.0,24K,,Mark Kennedy '02,Buffalo,MN,55313.0,,,8232002.0,1000,C00364547,,51046.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012753717
2002,C00148031,N,M10,G,22992045847.0,24K,,Kennedy 2002,Watertown,MN,55388.0,,,9232002.0,1000,C00364547,,53359.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011758379
2002,C00002881,N,M9,P,22991803739.0,24K,,Mark Kennedy for Congress,Buffalo,MN,55313.0,,,8062002.0,500,C00364547,,50626.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012675608
2002,C00174060,A,M4,P,22990659139.0,24K,,Mark Kennedy '02,Watertown,MN,55388.0,,,3252002.0,1000,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010461410
2002,C00075994,N,M10,P,22991966179.0,24K,,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388.0,,,9102002.0,1000,C00347203,,52207.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011753685
2002,C00365171,N,Q3,G,22992002547.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313.0,,,8052002.0,500,C00364547,,52890.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011984346
2002,C00365171,N,Q3,G,22992002548.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313.0,,,9272002.0,500,C00364547,,52890.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012046308
2002,C00167916,N,12P,P,22991695102.0,24K,,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388.0,,,7182002.0,1000,C00347203,,48902.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011419926
2002,C00064766,N,M8,G,22991621173.0,24K,,Mark Kennedy '02,Watertown,MN,55313.0,,,7172002.0,1000,C00364547,,47306.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012712450
2002,C00106146,N,M8,P,22991621782.0,24K,,Kennedy For Congress,Watertown,MN,55388.0,,,7222002.0,1000,C00347203,,47322.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010070963
2002,C00193631,N,M9,P,22991827185.0,24K,,Mark Kennedy '02,Watertown,MN,55388.0,,,8142002.0,250,C00364547,,50695.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110011310583
2002,C00039321,A,M10,G,22991939660.0,24K,,Rep. Mark Kennedy,Chaska,MN,55318.0,,,9112002.0,-500,C00364547,,51882.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010107987
2002,C00034405,A,M7,P,22991244743.0,24K,,Mark Kennedy '02,Buffalo,MN,55313.0,,,6252002.0,1000,C00364547,,41520.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110010557298
2002,C00250027,A,Q2,G,22991199814.0,24K,,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388.0,,,4162002.0,1000,C00347203,,40990.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110009907272
2002,C00305029,N,Q3,G,22037773535.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313.0,,,7152002.0,1000,C00364547,,,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110009825586
2002,C00042002,N,M10,P,22991971203.0,24K,,MARK KENNEDY '02,Buffalo,MN,55313.0,,,9092002.0,1000,C00364547,,52307.0,,CONTRIBUTION MADE TO NON-AFFILIATED,3062020110012220417
